codigo_comuna,comuna,region,conara_sources,source_available,dwellings_2024,vacant_2024,households_2024,occupied_private_dwellings_2024,irrecoverable_type_dwellings_2024,irrecoverable_materiality_dwellings_2024,irrecoverable_dwellings_2024,residential_roles_2026s1,signed_gap,coverage_pct,camp_polygons_2026,camp_census_households_observed_2024,camp_census_count_missing_polygons,camp_catalog_households_2026,camp_sensitivity_signed_gap,camp_sensitivity_positive_gap,camp_absorbed_positive_gap,camp_absorbed_positive_gap_pct,camp_adjustment_status,historical_conara_sources,historical_source_available,residential_roles_2024s2,gap_2024s2,roles_without_coordinates,parent_references,net_mean_annual_clp,net_median_annual_clp,net_positive_share,net_positive_mean_annual_clp,net_positive_median_annual_clp,scenario_q0_clp,scenario_q025_clp,scenario_q05_clp,scenario_q1_clp,fiscal_status
16207,Trehuaco,Ñuble,,False,3053,658,2336,2317,17,16,30,,,,0,0,0,0,,,,,missing_role_source,08108,True,1276,1777,,,,,,,,,,,,missing_source
16301,San Carlos,Ñuble,08109,True,23894,2409,20672,20385,363,152,491,15951,7943,66.75734494015234,1,7,0,21,7936,7936,7,0.08812791136850057,complete_census_count,08109,True,15459,8435,1243,0,,,,,,,,,,blocked_components
16302,Coihueco,Ñuble,08103,True,12129,1336,10468,10350,232,35,258,5626,6503,46.384697831643166,0,0,0,0,6503,6503,0,0.0,no_current_camp_polygon,08103,True,5249,6880,1168,0,,,,,,,,,,blocked_components
16303,Ñiquén,Ñuble,08110,True,6007,984,4920,4869,25,57,78,1222,4785,20.34293324454803,0,0,0,0,4785,4785,0,0.0,no_current_camp_polygon,08110,True,1089,4918,587,0,,,,,,,,,,blocked_components
16304,San Fabián,Ñuble,08111,True,3136,1071,2022,2007,11,24,34,1092,2044,34.82142857142857,0,0,0,0,2044,2044,0,0.0,no_current_camp_polygon,08111,True,975,2161,235,0,,,,,,,,,,blocked_components
16305,San Nicolás,Ñuble,08112,True,6326,865,5442,5364,34,47,78,2411,3915,38.11255137527664,3,16,2,44,3899,3899,16,0.4086845466155811,partial_census_count,08112,True,2079,4247,652,0,,,,,,,,,,blocked_components
2101,Antofagasta,Antofagasta,02201,True,139716,7806,134059,126861,2143,1617,3329,117961,21755,84.42912765896533,92,7537,12,7461,14218,14218,7537,34.64490921627212,partial_census_count,02201,True,112719,26997,1624,0,,,,,,,,,,blocked_components
2102,Mejillones,Antofagasta,02203,True,5789,659,4740,4358,133,68,175,4356,1433,75.24615650371393,0,0,0,0,1433,1433,0,0.0,no_current_camp_polygon,02203,True,4112,1677,60,0,,,,,,,,,,blocked_components
2103,Sierra Gorda,Antofagasta,02206,True,728,221,481,446,15,11,21,428,300,58.79120879120879,0,0,0,0,300,300,0,0.0,no_current_camp_polygon,02206,True,430,298,0,0,,,,,,,,,,blocked_components
2104,Taltal,Antofagasta,02202,True,5310,960,4100,3987,118,136,192,3670,1640,69.11487758945385,11,423,0,367,1217,1217,423,25.79268292682927,complete_census_count,02202,True,3659,1651,131,0,,,,,,,,,,blocked_components
2201,Calama,Antofagasta,02301,True,60794,5241,56045,52533,467,577,1009,45334,15460,74.56985886765142,6,249,2,774,15211,15211,249,1.610608020698577,partial_census_count,02301,True,44063,16731,1309,0,,,,,,,,,,blocked_components
2202,Ollagüe,Antofagasta,02302,True,438,346,102,89,1,3,4,70,368,15.981735159817351,0,0,0,0,368,368,0,0.0,no_current_camp_polygon,02302,True,70,368,13,0,,,,,,,,,,blocked_components
2203,San Pedro de Atacama,Antofagasta,02303,True,5048,858,3895,3690,120,145,246,1675,3373,33.181458003169574,2,437,0,217,2936,2936,437,12.955825674473763,complete_census_count,02303,True,1645,3403,734,0,,,,,,,,,,blocked_components
2301,Tocopilla,Antofagasta,02101,True,11870,2716,8690,8517,272,141,393,8974,2896,75.60235888795282,3,271,0,78,2625,2625,271,9.357734806629834,complete_census_count,02101,True,8961,2909,52,0,,,,,,,,,,blocked_components
2302,María Elena,Antofagasta,02103,True,1925,248,1635,1584,38,10,47,94,1831,4.883116883116883,0,0,0,0,1831,1831,0,0.0,no_current_camp_polygon,02103,True,93,1832,0,0,,,,,,,,,,blocked_components
3101,Copiapó,Atacama,03201,True,64368,6796,56984,54970,464,782,1152,53406,10962,82.96979865771812,75,3625,5,4105,7337,7337,3625,33.06878306878307,partial_census_count,03201,True,51439,12929,2711,0,,,,,,,,,,blocked_components
3102,Caldera,Atacama,03202,True,18099,10741,6922,6775,52,139,182,8504,9595,46.986021327145146,0,0,0,0,9595,9595,0,0.0,no_current_camp_polygon,03202,True,8407,9692,19,0,,,,,,,,,,blocked_components
3103,Tierra Amarilla,Atacama,03203,True,4627,717,3857,3717,53,73,120,3132,1495,67.68964771990491,9,284,1,603,1211,1211,284,18.99665551839465,partial_census_count,03203,True,3124,1503,264,0,,,,,,,,,,blocked_components
3201,Chañaral,Atacama,03101,True,7229,2366,4383,4299,46,52,92,4764,2465,65.90123115230323,5,81,0,73,2384,2384,81,3.286004056795132,complete_census_count,03101,True,4744,2485,9,0,,,,,,,,,,blocked_components
3202,Diego de Almagro,Atacama,03102,True,6798,2453,4157,4089,76,63,136,2877,3921,42.32127096204766,6,247,0,250,3674,3674,247,6.2994134149451675,complete_census_count,03102,True,2881,3917,455,0,,,,,,,,,,blocked_components
3301,Vallenar,Atacama,03301,True,23392,4515,18630,18050,198,345,505,18144,5248,77.56497948016415,4,220,0,243,5028,5028,220,4.192073170731708,complete_census_count,03301,True,17553,5839,810,0,,,,,,,,,,blocked_components
3302,Alto del Carmen,Atacama,03304,True,3161,1218,1919,1885,32,112,131,1110,2051,35.11546978804176,1,16,0,31,2035,2035,16,0.780107264748903,complete_census_count,03304,True,1091,2070,338,0,,,,,,,,,,blocked_components
3303,Freirina,Atacama,03302,True,4395,1497,2733,2679,44,94,129,2327,2068,52.94653014789534,0,0,0,0,2068,2068,0,0.0,no_current_camp_polygon,03302,True,2199,2196,67,0,,,,,,,,,,blocked_components
3304,Huasco,Atacama,03303,True,7358,3086,3472,3397,38,91,116,4160,3198,56.53710247349823,5,240,0,305,2958,2958,240,7.5046904315197,complete_census_count,03303,True,3864,3494,63,0,,,,,,,,,,blocked_components
4101,La Serena,Coquimbo,04101,True,109413,21715,86442,84117,459,383,766,101350,8063,92.63067459991044,6,585,0,380,7478,7478,585,7.2553640084335855,complete_census_count,04101,True,96909,12504,1194,0,,,,,,,,,,blocked_components
4102,Coquimbo,Coquimbo,04103,True,113054,22570,89924,87438,461,415,777,97690,15364,86.41003414297592,17,943,1,734,14421,14421,943,6.137724550898204,partial_census_count,04103,True,92874,20180,6211,0,,,,,,,,,,blocked_components
4103,Andacollo,Coquimbo,04104,True,5126,818,4064,3999,415,96,464,3977,1149,77.58486149044089,3,75,0,61,1074,1074,75,6.527415143603133,complete_census_count,04104,True,3908,1218,831,0,,,,,,,,,,blocked_components
4104,La Higuera,Coquimbo,04102,True,3214,1384,1626,1605,12,60,67,2230,984,69.38394523957685,0,0,0,0,984,984,0,0.0,no_current_camp_polygon,04102,True,2187,1027,723,0,,,,,,,,,,blocked_components
4105,Paihuano,Coquimbo,04106,True,2888,812,1862,1827,10,39,45,1896,992,65.65096952908587,0,0,0,0,992,992,0,0.0,no_current_camp_polygon,04106,True,1828,1060,713,0,,,,,,,,,,blocked_components
4106,Vicuña,Coquimbo,04105,True,12035,1698,9817,9592,69,107,167,9981,2054,82.93311175737432,1,45,0,36,2009,2009,45,2.190847127555988,complete_census_count,04105,True,9634,2401,1857,0,,,,,,,,,,blocked_components
4201,Illapel,Coquimbo,04301,True,14196,2087,11573,11337,79,96,167,9596,4600,67.59650605804453,3,83,1,65,4517,4517,83,1.8043478260869565,partial_census_count,04301,True,9259,4937,4610,0,,,,,,,,,,blocked_components
4202,Canela,Coquimbo,04304,True,5778,1605,3778,3748,34,136,167,3281,2497,56.78435444790585,1,10,0,33,2487,2487,10,0.4004805766920304,complete_census_count,04304,True,3196,2582,1504,0,,,,,,,,,,blocked_components
4203,Los Vilos,Coquimbo,04303,True,14207,5061,8514,8297,49,65,108,10295,3912,72.46427817273175,1,153,0,315,3759,3759,153,3.911042944785276,complete_census_count,04303,True,10078,4129,771,0,,,,,,,,,,blocked_components
4204,Salamanca,Coquimbo,04302,True,12135,1891,10035,9810,66,95,147,8667,3468,71.42150803461062,10,252,2,296,3216,3216,252,7.26643598615917,partial_census_count,04302,True,8459,3676,3071,0,,,,,,,,,,blocked_components
4301,Ovalle,Coquimbo,04201,True,49637,6710,42131,41151,299,429,683,39754,9883,80.08944940266333,3,165,0,171,9718,9718,165,1.6695335424466256,complete_census_count,04201,True,38854,10783,1433,0,,,,,,,,,,blocked_components
4302,Combarbalá,Coquimbo,04205,True,7644,2036,5250,5201,129,186,297,5903,1741,77.22396650968079,0,0,0,0,1741,1741,0,0.0,no_current_camp_polygon,04205,True,5826,1818,708,0,,,,,,,,,,blocked_components
4303,Monte Patria,Coquimbo,04203,True,14465,3039,11210,10814,121,254,363,10661,3804,73.70203940546146,2,31,0,8,3773,3773,31,0.814931650893796,complete_census_count,04203,True,10553,3912,1763,0,,,,,,,,,,blocked_components
4304,Punitaqui,Coquimbo,04204,True,5889,1244,4461,4361,80,192,267,3407,2482,57.85362540329428,0,0,0,0,2482,2482,0,0.0,no_current_camp_polygon,04204,True,3353,2536,435,0,,,,,,,,,,blocked_components
4305,Río Hurtado,Coquimbo,04206,True,2911,1031,1880,1850,9,90,96,1790,1121,61.49089659910683,0,0,0,0,1121,1121,0,0.0,no_current_camp_polygon,04206,True,1766,1145,133,0,,,,,,,,,,blocked_components
5101,Valparaíso,Valparaíso,05301,True,131986,16794,108777,105699,1116,784,1792,99453,32533,75.3511736093222,93,2572,11,3716,29961,29961,2572,7.905818707158885,partial_census_count,05301,True,96845,35141,2038,0,,,,,,,,,,blocked_components
5102,Casablanca,Valparaíso,05305,True,13969,2872,10564,10393,66,39,99,9465,4504,67.75717660534039,1,22,0,38,4482,4482,22,0.48845470692717585,complete_census_count,05305,True,8961,5008,50,0,,,,,,,,,,blocked_components
5103,Concón,Valparaíso,05309,True,26942,7670,18217,17886,127,40,161,24937,2005,92.55808774404277,2,0,2,76,2005,2005,0,0.0,partial_census_count,05309,True,23965,2977,2,0,,,,,,,,,,blocked_components
5104,Juan Fernández,Valparaíso,05308,True,470,74,374,371,5,0,5,248,222,52.765957446808514,0,0,0,0,222,222,0,0.0,no_current_camp_polygon,05308,True,244,226,77,0,,,,,,,,,,blocked_components
5105,Puchuncaví,Valparaíso,05307,True,21137,12088,8480,8346,53,46,94,11937,9200,56.47442872687704,2,14,0,14,9186,9186,14,0.15217391304347827,complete_census_count,05307,True,11432,9705,306,0,,,,,,,,,,blocked_components
5107,Quintero,Valparaíso,05306,True,19653,5950,13028,12668,93,75,153,13736,5917,69.89263725639852,7,517,0,538,5400,5400,517,8.737535913469664,complete_census_count,05306,True,13475,6178,419,0,,,,,,,,,,blocked_components
5109,Viña del Mar,Valparaíso,05302,True,163365,29833,131821,128389,1903,814,2518,139335,24030,85.29060692314755,106,8014,6,8531,16016,16016,8014,33.349979192675825,partial_census_count,05302,True,137882,25483,1945,0,,,,,,,,,,blocked_components
5201,Isla de Pascua,Valparaíso,05101,True,3107,747,2069,2067,9,25,33,293,2814,9.430318635339557,0,0,0,0,2814,2814,0,0.0,no_current_camp_polygon,05101,True,293,2814,106,0,,,,,,,,,,blocked_components
5301,Los Andes,Valparaíso,05701,True,26010,1763,23060,22682,77,55,118,24804,1206,95.36332179930795,3,27,1,57,1179,1179,27,2.2388059701492535,partial_census_count,05701,True,24734,1276,739,0,,,,,,,,,,blocked_components
5302,Calle Larga,Valparaíso,05702,True,6201,362,5766,5633,15,27,42,5164,1037,83.27689082406063,0,0,0,0,1037,1037,0,0.0,no_current_camp_polygon,05702,True,4953,1248,977,0,,,,,,,,,,blocked_components
5303,Rinconada,Valparaíso,05704,True,4725,605,4043,3948,29,20,43,3943,782,83.44973544973546,0,0,0,0,782,782,0,0.0,no_current_camp_polygon,05704,True,3549,1176,206,0,,,,,,,,,,blocked_components
5304,San Esteban,Valparaíso,05703,True,8213,1026,7127,7007,22,49,68,6482,1731,78.92365761597468,0,0,0,0,1731,1731,0,0.0,no_current_camp_polygon,05703,True,6227,1986,1146,0,,,,,,,,,,blocked_components
5401,La Ligua,Valparaíso,05201,True,24062,9379,14286,13984,90,59,140,11914,12148,49.5137561299975,1,13,0,25,12135,12135,13,0.10701350016463615,complete_census_count,05201,True,11712,12350,2712,0,,,,,,,,,,blocked_components
5402,Cabildo,Valparaíso,05203,True,7337,604,6777,6619,39,30,67,5186,2151,70.68284039798283,2,31,0,46,2120,2120,31,1.4411901441190145,complete_census_count,05203,True,5119,2218,555,0,,,,,,,,,,blocked_components
5403,Papudo,Valparaíso,05205,True,8020,5263,2713,2652,6,7,12,6807,1213,84.87531172069825,0,0,0,0,1213,1213,0,0.0,no_current_camp_polygon,05205,True,6503,1517,36,0,,,,,,,,,,blocked_components
5404,Petorca,Valparaíso,05202,True,5034,1016,3817,3782,7,25,30,3296,1738,65.47477155343663,2,26,0,29,1712,1712,26,1.4959723820483315,complete_census_count,05202,True,3234,1800,599,0,,,,,,,,,,blocked_components
5405,Zapallar,Valparaíso,05204,True,8096,5157,2811,2765,8,7,15,6148,1948,75.93873517786561,0,0,0,0,1948,1948,0,0.0,no_current_camp_polygon,05204,True,5988,2108,18,0,,,,,,,,,,blocked_components
5501,Quillota,Valparaíso,05501,True,37199,2212,33740,32896,114,112,221,33672,3527,90.51856232694428,3,27,1,74,3500,3500,27,0.7655231074567621,partial_census_count,05501,True,32542,4657,507,0,,,,,,,,,,blocked_components
5502,Calera,Valparaíso,05504,True,19627,1155,17419,17023,87,50,127,16727,2900,85.22443572629541,3,99,0,38,2801,2801,99,3.413793103448276,complete_census_count,05504,True,16170,3457,3595,0,,,,,,,,,,blocked_components
5503,Hijuelas,Valparaíso,05503,True,7374,592,6680,6534,46,27,71,3892,3482,52.78003797125034,1,10,0,33,3472,3472,10,0.2871912693854107,complete_census_count,05503,True,3761,3613,214,0,,,,,,,,,,blocked_components
5504,La Cruz,Valparaíso,05505,True,9858,927,8580,8443,41,23,63,8477,1381,85.99107324000812,0,0,0,0,1381,1381,0,0.0,no_current_camp_polygon,05505,True,7954,1904,42,0,,,,,,,,,,blocked_components
5506,Nogales,Valparaíso,05502,True,8394,516,7525,7343,52,27,69,5709,2685,68.01286633309506,2,17,1,44,2668,2668,17,0.633147113594041,partial_census_count,05502,True,5578,2816,533,0,,,,,,,,,,blocked_components
5601,San Antonio,Valparaíso,05401,True,40831,4457,34743,33806,207,146,335,29702,11129,72.74374862237026,31,3823,3,4437,7306,7306,3823,34.35169377302543,partial_census_count,05401,True,28965,11866,782,0,,,,,,,,,,blocked_components
5602,Algarrobo,Valparaíso,05406,True,21317,14273,6430,6307,37,23,55,18116,3201,84.98381573392129,0,0,0,0,3201,3201,0,0.0,no_current_camp_polygon,05406,True,17459,3858,981,0,,,,,,,,,,blocked_components
5603,Cartagena,Valparaíso,05403,True,18205,8576,9267,9014,65,50,109,10643,7562,58.46196099972535,12,518,1,1022,7044,7044,518,6.850039672044432,partial_census_count,05403,True,10134,8071,405,0,,,,,,,,,,blocked_components
5604,El Quisco,Valparaíso,05405,True,18694,10241,7696,7489,44,18,58,13670,5024,73.12506686637424,1,17,0,40,5007,5007,17,0.33837579617834396,complete_census_count,05405,True,13367,5327,1855,0,,,,,,,,,,blocked_components
5605,El Tabo,Valparaíso,05404,True,25126,17546,6765,6622,55,23,76,13781,11345,54.84756825598981,3,24,0,23,11321,11321,24,0.2115469369766417,complete_census_count,05404,True,13074,12052,6441,0,,,,,,,,,,blocked_components
5606,Santo Domingo,Valparaíso,05402,True,8893,3807,4661,4588,34,10,42,6128,2765,68.90812998987968,0,0,0,0,2765,2765,0,0.0,no_current_camp_polygon,05402,True,5795,3098,58,0,,,,,,,,,,blocked_components
5701,San Felipe,Valparaíso,05601,True,31606,1733,29530,28723,415,223,552,27433,4173,86.79681073213946,7,559,1,498,3614,3614,559,13.39563862928349,partial_census_count,05601,True,27215,4391,253,0,,,,,,,,,,blocked_components
5702,Catemu,Valparaíso,05603,True,5603,542,4923,4860,28,23,49,4056,1547,72.38979118329466,0,0,0,0,1547,1547,0,0.0,no_current_camp_polygon,05603,True,3975,1628,641,0,,,,,,,,,,blocked_components
5703,Llaillay,Valparaíso,05606,True,10434,1090,8913,8721,42,40,78,7503,2931,71.90914318573893,1,9,0,17,2922,2922,9,0.3070624360286592,complete_census_count,05606,True,7272,3162,513,0,,,,,,,,,,blocked_components
5704,Panquehue,Valparaíso,05602,True,2862,326,2441,2401,55,4,57,1878,984,65.61844863731656,0,0,0,0,984,984,0,0.0,no_current_camp_polygon,05602,True,1833,1029,7,0,,,,,,,,,,blocked_components
5705,Putaendo,Valparaíso,05604,True,6734,613,6037,5868,99,56,147,4947,1787,73.46302346302346,3,88,0,0,1699,1699,88,4.924454392837157,complete_census_count,05604,True,4880,1854,318,0,,,,,,,,,,blocked_components
5706,Santa María,Valparaíso,05605,True,6088,613,5360,5286,39,26,64,5000,1088,82.1287779237845,0,0,0,0,1088,1088,0,0.0,no_current_camp_polygon,05605,True,4885,1203,287,0,,,,,,,,,,blocked_components
5801,Quilpué,Valparaíso,05304,True,65971,3737,59451,58341,855,450,1149,56409,9562,85.50575252762577,30,1494,3,1034,8068,8068,1494,15.62434637105208,partial_census_count,05304,True,55667,10304,1239,0,,,,,,,,,,blocked_components
5802,Limache,Valparaíso,05506,True,24661,3852,19778,19405,218,94,289,16475,8186,66.80588783909818,4,268,0,352,7918,7918,268,3.273882237967261,complete_census_count,05506,True,15869,8792,1767,0,,,,,,,,,,blocked_components
5803,Olmué,Valparaíso,05507,True,10529,2645,7449,7349,80,70,143,6429,4100,61.05992971792193,0,0,0,0,4100,4100,0,0.0,no_current_camp_polygon,05507,True,5860,4669,554,0,,,,,,,,,,blocked_components
5804,Villa Alemana,Valparaíso,05303,True,55191,3675,49954,49325,164,136,288,50450,4741,91.40983131307641,16,799,3,661,3942,3942,799,16.852984602404558,partial_census_count,05303,True,48914,6277,758,0,,,,,,,,,,blocked_components
6101,Rancagua,Libertador General Bernardo O'Higgins,06101,True,100376,6471,92398,90497,416,231,550,95995,4381,95.6354108551845,8,277,0,177,4104,4104,277,6.322757361333029,complete_census_count,06101,True,92476,7900,1626,0,,,,,,,,,,blocked_components
6102,Codegua,Libertador General Bernardo O'Higgins,06107,True,5176,403,4654,4572,23,13,34,3111,2065,60.10432766615147,1,4,0,0,2061,2061,4,0.1937046004842615,complete_census_count,06107,True,3001,2175,569,0,,,,,,,,,,blocked_components
6103,Coinco,Libertador General Bernardo O'Higgins,06116,True,3385,471,2795,2755,18,21,38,1639,1746,48.41949778434269,1,26,0,13,1720,1720,26,1.4891179839633448,complete_census_count,06116,True,1554,1831,309,0,,,,,,,,,,blocked_components
6104,Coltauco,Libertador General Bernardo O'Higgins,06106,True,8582,910,7549,7406,42,35,73,6034,2548,70.30995106035888,0,0,0,0,2548,2548,0,0.0,no_current_camp_polygon,06106,True,5914,2668,1482,0,,,,,,,,,,blocked_components
6105,Doñihue,Libertador General Bernardo O'Higgins,06105,True,8375,537,7699,7601,34,41,72,6023,2352,71.91641791044776,1,53,0,0,2299,2299,53,2.253401360544218,complete_census_count,06105,True,5947,2428,1043,0,,,,,,,,,,blocked_components
6106,Graneros,Libertador General Bernardo O'Higgins,06103,True,12959,686,12105,11700,39,18,53,10992,1967,84.82135967281425,1,11,0,0,1956,1956,11,0.5592272496187087,complete_census_count,06103,True,10642,2317,112,0,,,,,,,,,,blocked_components
6107,Las Cabras,Libertador General Bernardo O'Higgins,06109,True,14752,4702,9823,9625,41,37,75,8233,6519,55.809381778741866,0,0,0,0,6519,6519,0,0.0,no_current_camp_polygon,06109,True,7780,6972,456,0,,,,,,,,,,blocked_components
6108,Machalí,Libertador General Bernardo O'Higgins,06102,True,22672,1679,20475,20193,103,71,157,21141,1531,93.24717713479181,3,163,0,143,1368,1368,163,10.646636185499673,complete_census_count,06102,True,20430,2242,21,0,,,,,,,,,,blocked_components
6109,Malloa,Libertador General Bernardo O'Higgins,06115,True,5736,761,4932,4824,25,37,62,3394,2342,59.17015341701534,4,6,3,24,2336,2336,6,0.2561912894961571,partial_census_count,06115,True,3321,2415,782,0,,,,,,,,,,blocked_components
6110,Mostazal,Libertador General Bernardo O'Higgins,06104,True,10133,836,9111,8756,37,56,91,6905,3228,68.14368893713609,3,87,1,75,3141,3141,87,2.6951672862453533,partial_census_count,06104,True,6748,3385,256,0,,,,,,,,,,blocked_components
6111,Olivar,Libertador General Bernardo O'Higgins,06114,True,5245,371,4708,4634,52,23,74,3120,2125,59.48522402287893,3,6,2,64,2119,2119,6,0.2823529411764706,partial_census_count,06114,True,2796,2449,468,0,,,,,,,,,,blocked_components
6112,Peumo,Libertador General Bernardo O'Higgins,06108,True,5302,370,4864,4767,13,20,30,4035,1267,76.10335722368917,0,0,0,0,1267,1267,0,0.0,no_current_camp_polygon,06108,True,3927,1375,644,0,,,,,,,,,,blocked_components
6113,Pichidegua,Libertador General Bernardo O'Higgins,06111,True,7989,688,7248,7063,29,22,49,5318,2671,66.56652897734385,0,0,0,0,2671,2671,0,0.0,no_current_camp_polygon,06111,True,5177,2812,1492,0,,,,,,,,,,blocked_components
6114,Quinta de Tilcoco,Libertador General Bernardo O'Higgins,06117,True,5254,447,4856,4698,19,25,42,4011,1243,76.34183479253902,0,0,0,0,1243,1243,0,0.0,no_current_camp_polygon,06117,True,3733,1521,389,0,,,,,,,,,,blocked_components
6115,Rengo,Libertador General Bernardo O'Higgins,06112,True,25124,1568,22338,21814,173,136,266,21757,3367,86.59847158095845,5,139,2,115,3228,3228,139,4.128304128304128,partial_census_count,06112,True,20803,4321,160,0,,,,,,,,,,blocked_components
6116,Requínoa,Libertador General Bernardo O'Higgins,06113,True,10490,558,9833,9631,53,33,81,7761,2729,73.98474737845567,3,18,1,41,2711,2711,18,0.659582264565775,partial_census_count,06113,True,7313,3177,375,0,,,,,,,,,,blocked_components
6117,San Vicente,Libertador General Bernardo O'Higgins,06110,True,19274,1504,17837,17267,226,86,302,14059,5215,72.94282453045554,3,50,0,48,5165,5165,50,0.9587727708533078,complete_census_count,06110,True,13542,5732,467,0,,,,,,,,,,blocked_components
6201,Pichilemu,Libertador General Bernardo O'Higgins,06301,True,15001,6773,7738,7642,69,35,99,9699,5302,64.65568962069196,1,9,0,18,5293,5293,9,0.16974726518294983,complete_census_count,06301,True,8771,6230,306,0,,,,,,,,,,blocked_components
6202,La Estrella,Libertador General Bernardo O'Higgins,06304,True,3676,1861,1812,1784,8,13,20,1107,2569,30.114254624591947,0,0,0,0,2569,2569,0,0.0,no_current_camp_polygon,06304,True,943,2733,243,0,,,,,,,,,,blocked_components
6203,Litueche,Libertador General Bernardo O'Higgins,06303,True,5459,1863,3408,3349,18,16,32,1980,3479,36.2703791903279,0,0,0,0,3479,3479,0,0.0,no_current_camp_polygon,06303,True,1747,3712,289,0,,,,,,,,,,blocked_components
6204,Marchihue,Libertador General Bernardo O'Higgins,06305,True,5068,1691,3304,3249,164,18,178,2004,3064,39.54222573007103,0,0,0,0,3064,3064,0,0.0,no_current_camp_polygon,06305,True,1872,3196,579,0,,,,,,,,,,blocked_components
6205,Navidad,Libertador General Bernardo O'Higgins,06302,True,6597,2922,3674,3628,15,29,44,2064,4533,31.28694861300591,1,7,0,9,4526,4526,7,0.1544231193470108,complete_census_count,06302,True,1783,4814,358,0,,,,,,,,,,blocked_components
6206,Paredones,Libertador General Bernardo O'Higgins,06306,True,5686,2718,2857,2829,7,44,49,1904,3782,33.485754484699264,0,0,0,0,3782,3782,0,0.0,no_current_camp_polygon,06306,True,1730,3956,919,0,,,,,,,,,,blocked_components
6301,San Fernando,Libertador General Bernardo O'Higgins,06201,True,31410,2946,27300,26879,172,132,264,28289,3121,90.06367398917543,7,257,0,251,2864,2864,257,8.234540211470682,complete_census_count,06201,True,27307,4103,198,0,,,,,,,,,,blocked_components
6302,Chépica,Libertador General Bernardo O'Higgins,06209,True,5961,493,5531,5393,23,28,50,4698,1263,78.81227981882235,0,0,0,0,1263,1263,0,0.0,no_current_camp_polygon,06209,True,4607,1354,1577,0,,,,,,,,,,blocked_components
6303,Chimbarongo,Libertador General Bernardo O'Higgins,06202,True,14247,873,13277,13000,46,61,103,9879,4368,69.3409138766056,5,82,0,85,4286,4286,82,1.8772893772893773,complete_census_count,06202,True,9621,4626,3379,0,,,,,,,,,,blocked_components
6304,Lolol,Libertador General Bernardo O'Higgins,06206,True,3718,822,2897,2838,8,22,29,1855,1863,49.892415277030665,0,0,0,0,1863,1863,0,0.0,no_current_camp_polygon,06206,True,1755,1963,930,0,,,,,,,,,,blocked_components
6305,Nancagua,Libertador General Bernardo O'Higgins,06203,True,7106,595,6517,6274,16,23,35,5593,1513,78.70813397129187,2,55,0,81,1458,1458,55,3.6351619299405153,complete_census_count,06203,True,5508,1598,1381,0,,,,,,,,,,blocked_components
6306,Palmilla,Libertador General Bernardo O'Higgins,06207,True,5130,583,4453,4341,15,8,22,3202,1928,62.41715399610136,0,0,0,0,1928,1928,0,0.0,no_current_camp_polygon,06207,True,3116,2014,1545,0,,,,,,,,,,blocked_components
6307,Peralillo,Libertador General Bernardo O'Higgins,06208,True,5158,677,4485,4408,15,8,23,3346,1812,64.87010469174099,1,24,0,16,1788,1788,24,1.3245033112582782,complete_census_count,06208,True,3201,1957,1117,0,,,,,,,,,,blocked_components
6308,Placilla,Libertador General Bernardo O'Higgins,06204,True,3758,334,3287,3231,38,20,56,2103,1655,55.96061734965407,5,68,2,103,1587,1587,68,4.108761329305136,partial_census_count,06204,True,1998,1760,342,0,,,,,,,,,,blocked_components
6309,Pumanque,Libertador General Bernardo O'Higgins,06214,True,2567,703,1777,1752,67,18,81,891,1676,34.709777950915466,0,0,0,0,1676,1676,0,0.0,no_current_camp_polygon,06214,True,834,1733,554,0,,,,,,,,,,blocked_components
6310,Santa Cruz,Libertador General Bernardo O'Higgins,06205,True,16443,1416,14830,14412,45,56,96,13562,2881,82.47886638691236,1,12,0,10,2869,2869,12,0.4165220409580007,complete_census_count,06205,True,13368,3075,648,0,,,,,,,,,,blocked_components
7101,Talca,Maule,07201,True,95336,9791,84927,82742,124,132,238,95449,-113,100.11852815305866,2,0,2,23,-113,0,0,0.0,partial_census_count,07201,True,91492,3844,174,0,,,,,,,,,,blocked_components
7102,Constitución,Maule,07208,True,23400,5008,17554,17374,109,58,160,15980,7420,68.2905982905983,15,109,6,236,7311,7311,109,1.4690026954177897,partial_census_count,07208,True,15791,7609,193,0,,,,,,,,,,blocked_components
7103,Curepto,Maule,07207,True,5196,1384,3788,3749,46,120,160,2671,2525,51.40492686682063,0,0,0,0,2525,2525,0,0.0,no_current_camp_polygon,07207,True,2596,2600,322,0,,,,,,,,,,blocked_components
7104,Empedrado,Maule,07209,True,1891,407,1463,1458,3,11,14,1035,856,54.732945531464836,1,6,0,18,850,850,6,0.7009345794392523,complete_census_count,07209,True,982,909,74,0,,,,,,,,,,blocked_components
7105,Maule,Maule,07206,True,23288,2070,20399,20162,42,56,92,20159,3129,86.56389556853316,0,0,0,0,3129,3129,0,0.0,no_current_camp_polygon,07206,True,19068,4220,306,0,,,,,,,,,,blocked_components
7106,Pelarco,Maule,07203,True,4073,671,3247,3191,22,24,44,1940,2133,47.63073901301252,0,0,0,0,2133,2133,0,0.0,no_current_camp_polygon,07203,True,1846,2227,31,0,,,,,,,,,,blocked_components
