estimate,weighted_denominator,se,ci_low,ci_high,n_psu,n_strata,design_df,ci_status,scope,territory_code,territory_name,unit,denominator_definition,weight,n_households,n_valid,n_missing,n_flagged,selection_note
0.0,5008.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9106,Galvarino,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,52,52,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.024962178517397883,6610.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9107,Gorbea,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,92,92,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.007363770250368188,14259.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9108,Lautaro,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,202,202,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,9660.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9109,Loncoche,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,123,123,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.02283464566929134,2540.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9110,Melipeuco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,56,56,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.012784415189102808,13141.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9111,Nueva Imperial,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,154,154,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0043412275438534575,28333.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9112,Padre Las Casas,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,386,386,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,2646.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9113,Perquenco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,54,54,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.01624902114330462,10216.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9114,Pitrufquén,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,139,139,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.02720348204570185,11028.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9115,Pucón,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,134,134,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0708955223880597,4824.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9116,Saavedra,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,80,80,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,6275.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9117,Teodoro Schmidt,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,81,81,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,3601.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9118,Toltén,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,67,67,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,12278.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9119,Vilcún,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,157,157,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.027381108345342593,22899.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9120,Villarrica,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,317,317,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,4865.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9121,Cholchol,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,48,48,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,20964.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9201,Angol,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,248,248,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.020136275805959523,9833.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9202,Collipulli,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,126,126,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,7528.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9203,Curacautín,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,112,112,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,2471.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9204,Ercilla,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,69,69,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.037162162162162164,4736.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9205,Lonquimay,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,89,89,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,2897.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9206,Los Sauces,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,63,63,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,4158.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9207,Lumaco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,70,70,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,4630.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9208,Purén,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,88,88,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.03488909426987061,4328.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9209,Renaico,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,74,74,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,8246.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9210,Traiguén,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,126,126,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,12187.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9211,Victoria,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,144,144,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0046715672322926996,101893.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10101,Puerto Montt,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,1261,1261,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.023862414905051952,13955.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10102,Calbuco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,149,149,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
,0.0,,,,0,0,0,no_sample,commune,10103,Cochamó,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,0,0,0,0,Census commune without sampled CASEN households; no sample is not a zero rate.
0.0,4900.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10104,Fresia,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,94,94,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.03557046979865772,7450.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10105,Frutillar,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,108,108,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,7075.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10106,Los Muermos,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,102,102,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,7014.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10107,Llanquihue,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,99,99,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.03686781156451867,6347.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10108,Maullín,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,80,80,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,18738.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10109,Puerto Varas,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,257,257,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,19806.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10201,Castro,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,191,191,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0061540336339263955,16412.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10202,Ancud,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,197,197,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,7408.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10203,Chonchi,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,83,83,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,1406.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10204,Curaco de Vélez,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,49,49,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.016614935183494613,5477.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10205,Dalcahue,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,74,74,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,1728.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10206,Puqueldón,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,49,49,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.019011406844106463,2367.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10207,Queilén,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,60,60,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,12163.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10208,Quellón,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,107,107,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.01171754548257786,3243.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10209,Quemchi,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,64,64,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,3072.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10210,Quinchao,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,65,65,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.007655093070592053,67798.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10301,Osorno,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,769,769,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.021270396270396272,3432.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10302,Puerto Octay,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,54,54,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,7938.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10303,Purranque,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,93,93,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.008741660915573959,4347.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10304,Puyehue,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,69,69,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.01655881233346022,5254.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10305,Río Negro,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,66,66,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,3086.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10306,San Juan de la Costa,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,67,67,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.01531058617672791,4572.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,10307,San Pablo,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,73,73,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
,0.0,,,,0,0,0,no_sample,commune,10401,Chaitén,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,0,0,0,0,Census commune without sampled CASEN households; no sample is not a zero rate.
,0.0,,,,0,0,0,no_sample,commune,10402,Futaleufú,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,0,0,0,0,Census commune without sampled CASEN households; no sample is not a zero rate.
,0.0,,,,0,0,0,no_sample,commune,10403,Hualaihué,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,0,0,0,0,Census commune without sampled CASEN households; no sample is not a zero rate.
,0.0,,,,0,0,0,no_sample,commune,10404,Palena,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,0,0,0,0,Census commune without sampled CASEN households; no sample is not a zero rate.
0.0018760977167491617,25052.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,11101,Coihaique,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,1038,1038,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,749.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,11102,Lago Verde,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,13,13,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.002008032128514056,9960.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,11201,Aisén,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,387,387,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,2706.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,11202,Cisnes,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,105,105,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
,0.0,,,,0,0,0,no_sample,commune,11203,Guaitecas,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,0,0,0,0,Census commune without sampled CASEN households; no sample is not a zero rate.
0.0,1737.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,11301,Cochrane,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,44,44,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
,0.0,,,,0,0,0,no_sample,commune,11302,O'Higgins,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,0,0,0,0,Census commune without sampled CASEN households; no sample is not a zero rate.
0.0,290.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,11303,Tortel,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,24,24,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,2293.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,11401,Chile Chico,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,75,75,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,1343.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,11402,Río Ibáñez,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,67,67,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0008933836010506191,55967.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,12101,Punta Arenas,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,1791,1791,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,117.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,12102,Laguna Blanca,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,12,12,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,120.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,12103,Río Verde,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,12,12,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,452.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,12104,San Gregorio,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,18,18,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,807.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,12201,Cabo de Hornos,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,16,16,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
,0.0,,,,0,0,0,no_sample,commune,12202,Antártica,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,0,0,0,0,Census commune without sampled CASEN households; no sample is not a zero rate.
0.011374715632109197,3077.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,12301,Porvenir,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,109,109,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,367.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,12302,Primavera,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,19,19,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,126.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,12303,Timaukel,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,18,18,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.005296394377673661,9818.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,12401,Natales,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,349,349,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,516.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,12402,Torres del Paine,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,10,10,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0011307155071838392,250284.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,13101,Santiago,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,1065,1065,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.04700508600861706,30869.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,13102,Cerrillos,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,138,138,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.02966381015161503,40959.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,13103,Cerro Navia,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,237,237,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.005815670505917899,44019.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,13104,Conchalí,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,218,218,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0038203832138239096,51042.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,13105,El Bosque,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,265,265,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0073534056881498985,79147.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,13106,Estación Central,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,309,309,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.006273094440147804,34911.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,13107,Huechuraba,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,157,157,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
